504723126 514620802 586919278 570109463 509785730 507111228 490709870 479523451 550403001 511838630 512193777 623145199 511986692 518706550 470734206 537829122 574004797 510261875 526425313 532833479 526703761 552425764 547885858 538711061 594812352 584175584 504488603 528099166 599917625 553009277 559028635 516000812 505177058 573938181 645542727 487109144 494567327 585712701 468337383 554495287 542318297 515574770 461552935 497709120 517780072 504924603 548868833 469415903 578708928 550398157 525327226 542162837 509408061 564087400 521686410 502484391 525325622 503450226 501581292 585347323 576993833 475861832 517510199 620665535 468045107 576672187 464666040 521589002 520277896 505109023 502458395 511546696 598230731 549767296 519460431 
505901789 526579813 563512609 548219220 489999444 482710098 463152120 478951338 512077522 507981642 483529725 607515312 492989401 528555549 485219919 540711126 575796114 522463011 548112453 506293200 512494109 501529439 502674907 543596339 562043220 604517877 500934807 579931344 550530922 530648531 589884872 507082007 477450711 584012993 606209953 489848079 499393261 560615980 452735381 548266926 515370373 533075203 386417051 510301849 490736297 491497816 499584045 530022292 540415665 506689127 506293445 521141894 513549040 485255322 501872465 510042876 492845784 498485671 493863270 523547136 562489750 488903674 497019917 573732389 470467793 552427765 445678652 524088575 515313592 473070125 508968976 511528218 566771410 512724000 524847480 
529145752 604457788 603601782 616697808 490506026 506446598 500779172 524198324 593986867 570860889 520561243 644265280 537616202 546339446 487141228 634176768 613129193 590205566 571500297 615844742 554033528 538879422 565525638 604549038 579954973 571718714 524966796 606530412 549767065 498072166 609780881 540621308 569018732 664166888 603831142 563607459 483117023 550815373 564206105 574707486 618437594 543628445 452819205 560347970 555991998 489784379 578298851 577877770 600241293 565774322 600999720 543235807 540273737 627217198 577597755 527657154 525533050 552801026 563983346 613483478 635538029 543557424 553138572 632068196 494618782 601524705 527854331 546717941 513152090 543754734 536371810 512953135 599367756 521945079 529186660 
569011487 596222152 599512060 635615824 571622874 567614698 580464813 583794702 617234668 561148165 562337568 669861044 580484686 588126586 550994814 647936644 643330606 600876587 582129751 626929649 581113389 583481770 582655247 651299008 619203196 621592245 564591447 623814585 656774114 587618589 649013630 579850017 597637762 651678605 652135579 576881456 520621495 640438116 568807994 545533827 597133760 574211153 515013300 595658409 586691803 518048315 591130848 539918550 623473199 607734537 620532735 571947933 541574142 618559886 582455460 592485601 566982915 582074320 617428320 635390195 645099705 558291900 576651649 672203759 547952482 633771798 593563219 613776589 533950547 562529651 584815533 550634847 578013620 605481040 576015796 
547509969 589974040 577018165 641572697 541319235 592632322 528856298 562819411 622720908 561589308 547679410 658484456 549626452 568590379 578610915 642895874 651511004 567527611 610787290 617672217 581850901 587591304 589941998 651405305 649218444 643975448 586827395 665473019 665916421 636012316 642096761 517893484 579543789 671794992 686844054 599064955 568075866 639064408 541036232 591691647 616811569 555798809 476770056 599241111 583414111 529757149 594007301 557407483 633311213 574968786 611409093 570351468 578887522 559025485 587181078 559747074 600136645 595364679 572640553 657772626 630681463 496181064 551564385 633654189 513382412 649035023 572279907 661852418 573517399 551454806 630235413 589657067 589690431 577898969 585204952 
583374581 553514529 600462135 632114962 534903348 625601088 562678142 593009056 630175462 542023050 545305261 668899555 544656548 596152933 546705164 646467161 632274732 608589256 613702003 582911243 574590369 597667920 575531742 630449017 646666625 645437861 591384092 639134937 637154200 616958702 664415816 525096225 548231266 635536517 626465616 561907825 547268931 649927934 596562969 584634399 610432986 534951986 454617073 540287506 551862617 554340105 566370042 536453881 636986922 589296869 555924369 550641701 567770080 616127570 583399561 591290784 540008478 570502532 607110112 639882820 668900379 560958425 590462582 673778210 525514032 651488485 556222656 570947498 530283538 533940976 578218357 547551237 601447171 601210699 584819217 
525829392 612690855 585113893 575413101 505239335 490711304 509294025 463659456 576547824 514782534 484556105 568843061 521947574 527224730 492271134 606533124 596786070 522438265 505947343 578722468 524368752 542726364 555534646 546718716 557142428 557189319 483774952 548864516 574110679 519143546 594760388 555485159 533165989 576581002 614266308 527052713 493248866 592057806 546457581 535520615 560572128 515195375 436724445 549164077 531950464 497216662 471250006 528418383 561488308 527076186 558666792 544178019 542352801 565857959 524081566 537182037 545467604 549395040 569504890 539015839 615848285 491593743 507162580 658835850 521930574 601169204 531258643 556083709 498424439 485932163 532004848 550448527 527568200 530864604 555914395 
574505367 600055268 597294515 585285835 546922492 586905348 579961633 565077614 599429729 530544992 554706321 661620181 558415813 522589649 597125361 648886389 624255727 620611411 575656608 630629712 587468195 597062193 612614930 619665848 617154545 613375354 592167244 617958896 665650797 606484476 621167023 541347176 545706851 628935550 640888625 563854519 549605217 633185727 555151485 570464900 581816074 577167089 507214557 578742727 563965231 532249434 550034901 543567406 685866864 575645168 618421656 579886497 571828556 617608387 530086328 577512574 517420837 622128361 554974917 642640172 652233905 535451013 598050501 655990801 532870644 660491505 564414134 622624430 562480187 533556241 570565389 580070161 577895975 574285410 595422216 
545586552 531064016 567504773 555231745 487995917 530663549 527108170 529806497 580335639 507292788 495886509 570909661 496658297 515556798 557886166 588488279 613636483 555943054 530511520 591750128 502938682 556700310 514591601 562622338 569422343 543872859 514492206 595614747 576989727 569373376 560256840 518057886 519022718 580582877 553010576 500122120 508110726 553959836 527869103 556946792 543513274 488561262 408603610 494747285 528364584 487060750 529646032 521243997 582705421 521598685 574424736 493965397 534215298 562439619 505280055 520510256 512106678 530557073 528925799 578328891 572282930 471438671 560649822 615930284 465788494 566439010 475440644 542254419 519080366 484838504 511750227 509316885 541622446 484056105 488200705 
483163183 504090535 522517646 534861903 463620945 513657444 467264761 456514257 507972163 451834508 440753351 487302016 502578701 507743688 488790883 564982219 482120770 507366120 477520024 537008239 479426156 476655750 529364160 560900858 541786878 529032717 472020493 527957893 515071352 501288996 557487066 468454323 445045492 525166621 511305391 492221792 490565581 565624408 431357608 456877903 485260161 486217791 432755849 479127953 511336132 440232211 468417062 478926133 524959783 516214079 506633024 462839475 453559689 568822752 457531548 504853879 454256931 475390167 505022131 490886041 475624795 417568156 487954313 577457302 463134650 531896485 435512120 538499840 463780886 430816093 498404567 474446868 527714167 456794345 521802394 
502611422 495068875 510209605 569518508 530067868 469431729 463106285 445830697 558943666 481826989 474155848 565274138 528101941 474506283 449935253 592061843 571344044 527799904 533032545 563325062 486319543 488514945 522508681 539128082 562000790 557347569 480315100 525820613 573070018 467880051 576631913 539176028 517399000 584713433 561250271 519881591 468727619 567365275 500446772 519914012 582806165 483079397 449383723 496004496 536428101 441851341 530414447 513756320 541636656 547391136 568158873 514576590 469655906 571302259 529252188 531172913 464919700 530463949 492831363 543480726 530276394 485202074 524558354 551677303 463291586 581545491 490693923 541207183 443063492 456395013 474275064 511717161 570559229 478186735 501390701 
604237264 637705532 649192939 629812702 562912831 608922923 571529167 595433438 690334493 557813069 583621217 712899293 566134320 605092731 624948210 671285081 649208712 607492547 592467737 655412310 608568750 632978243 587672382 659431541 630515323 631687657 627545227 649716917 679760456 602942740 715014917 583514242 593757226 686396308 721096187 581075996 570384997 686372101 648171654 643834728 633968040 599986287 507379822 589367771 596067272 556180313 611460286 610762143 702557099 647206796 642474241 609315632 628349623 676709075 584953351 576822252 573195524 644296843 636276859 712236301 691471082 597262193 593972146 710095072 570885015 706057776 603252452 642700828 570778525 575285044 619477696 594934237 658839339 599841873 652423357 
591742663 594937787 623551880 621865740 539711513 600598176 516047079 571887942 590101252 538161975 550237561 630002398 571350328 555649241 590069784 675539860 637631579 617106727 535112521 647375639 554599618 578083198 617754034 607839579 616669024 632057384 581875982 606077968 642189373 551283822 644267123 539737926 603338557 643060307 630332426 597254603 558429622 628470624 558346529 604720261 583332332 535810668 488171242 595820849 613833418 540887318 571792611 582848598 607931129 573276392 603261169 530244639 604696405 595511867 546707956 568121076 540173048 568589394 536415223 616241792 632682851 498280473 573527428 674523548 617926066 621746213 525856127 608566591 551375989 526286841 576646912 561193419 600340250 546304236 614770380 
545455664 570571902 604621195 615277480 530500880 502656315 498872055 559661850 598940892 588430491 551134085 672075218 553801321 538703564 554454280 625373667 635651999 561084851 587015532 581180096 567800220 575047070 539107746 625511680 606760630 570792755 562343924 591332139 629017707 592370302 566371137 604526241 527142429 639222528 620691886 558357680 507708966 621835763 531140135 576338295 585184072 545903911 434803174 543568936 551397253 539826753 571098439 590997943 611625365 540031232 611869383 575316684 598492685 562761624 491626472 570435263 581041602 594045517 568675094 592113540 619817128 509045442 602740911 644900853 501890979 595104803 512908454 520047364 504867149 539295614 567391397 538549116 575417756 551509769 540638911 
503359657 524344690 524063363 591542721 528868637 518734864 497421340 473104235 573676859 521344890 483901663 607273302 486905155 496635916 472217575 627254323 578669449 582986605 541544600 578581867 482981155 517882326 510093092 590671128 593091262 559669251 492875979 577582353 555693263 499005093 557459377 512322927 501697997 611017617 536086632 546072938 459263084 557038232 547007770 518170650 603346652 474209649 501914478 484717911 555446601 498372086 548285054 534184839 597175845 540933649 586581265 489562746 536920091 587445197 490551112 519817799 495172102 554184528 501918023 570901445 582376795 512475723 543617344 628397825 494083034 572208594 525419988 551293344 473317949 482776571 497123478 501609542 504698522 479652991 524052358 
