77185654 81648329 81431776 76285452 69081472 74212166 73576412 79020112 68669726 72611850 96193121 88526631 86219038 91139454 69835419 75980534 80678411 77874352 85361550 80621591 73738498 76140253 95887699 90734092 73681247 84907082 84218641 77392963 62732596 80503001 91883803 88338132 92986969 91266465 66972777 81430783 77852691 71787860 83183811 84613373 78755569 93446913 91443528 88896182 69856082 73699769 86867963 94368777 62162607 85013094 
78515597 86823407 65626423 76362031 65771515 76313399 71081826 77924499 67287878 65180438 93253317 86599487 85729968 94472108 68914754 75177866 73626376 76922321 76078903 74516692 67741929 82222307 81530086 85224278 64120739 74506172 74152144 72148826 70050997 73818043 80294315 79206153 84151208 92433105 65029541 80427864 77160630 72224131 82885517 83865753 74811365 92853829 85023418 88069981 63593171 73045581 81244383 88556444 64991509 79001534 
95232459 93285309 85548476 93067913 67077967 86652034 73730190 86129837 84259885 69733056 94259705 102096337 96454049 97996091 81091315 80310890 78963201 79060685 88727387 87942664 77827394 81364480 90231504 89086434 76670176 77843302 86335937 85983264 70002121 82853556 100165667 87458390 88231357 93040894 73370073 81006895 89960519 79523265 94556424 86595935 86748445 102308748 90573694 95233719 78504638 85429962 88675456 89662553 74175954 89668165 
81708130 89346471 76176971 84546033 69610511 83342117 76306458 87131726 72433794 72658793 88361199 85727476 93917030 95773485 71732311 79261268 72574561 76717729 85771553 79151959 75748891 84744762 90797665 90227595 77443410 73097340 81634972 81185018 69270456 80244611 90397467 84054053 80709314 87538615 66829083 87353113 79903273 79279816 85690534 86711695 78354883 94029353 89927914 93505469 67183810 83054155 92435308 99872495 72865991 80380924 
85308623 76176582 79621767 81740166 68153069 69846060 76324550 77931942 68362095 73142561 87078019 93066918 85430352 88358355 61924241 71471748 78141151 71656688 84599109 79040157 65702837 68209260 88973500 87382473 61689082 78334429 77987779 69761407 60646747 74005930 89235713 75420223 84950879 85141168 63852073 82957978 77477295 64945886 80955778 84216642 80950342 89803421 85473274 83743859 69428329 71894204 77524545 89854555 60700851 80340657 
91633569 91912122 85645010 95055617 74080050 86131303 82506206 86482583 72239951 76708388 100295871 97670955 91982381 96564622 73394990 80782233 85891889 85825902 87943034 92106642 75475602 79109225 93913362 101324324 70356376 90812544 88569913 77565728 69730196 88503799 94914135 87386960 84562850 95871865 70989724 85684748 88722185 71956877 93725815 89724665 88681358 98181532 93376098 94960727 77057682 92472795 88863452 94216343 68959004 84237125 
87162214 93277293 82215130 86974493 76222076 87824658 75359261 84005840 73500316 71020328 100795938 100223181 93410693 102007806 75418778 82887540 81951620 85563917 89394138 90398993 72576337 81990080 96330578 100676746 77304414 90999992 89239016 82716712 67627796 84990091 98680257 95294953 89967293 97551272 69127984 87701293 94666654 83312517 97170193 93751380 83455323 107798506 91993558 88618830 79162855 85312523 92463375 99877924 69762794 90287721 
78372112 79598281 76401675 71740612 66203129 73349236 67229926 81186004 65727377 64341943 84015761 94459502 82858463 89317652 65473728 71564909 74676033 73671832 81918339 77381992 67489881 70969949 91441922 80184572 76430680 78508564 84785742 72027838 63176267 77764867 92696776 84358666 84484223 87960596 62055863 76852793 79507282 77834276 89784827 77662895 77270317 90307600 88745262 75473597 77911036 72642333 81324789 91953079 63094469 85272256 
75822848 76256661 65966716 73086369 55909011 67459281 68506745 77108296 69004293 69712280 83001911 88278456 75172655 84154579 63526660 67255458 67317722 65653265 75020947 70144907 67510346 64540437 74811860 75894380 60522417 68544317 70684927 62245750 58261718 72760487 83902226 73080373 76435308 78835883 59061345 72272498 74066315 74161160 78359843 75904899 68034823 89362250 84349470 87763622 65124830 71747171 76831429 82316016 58641728 73725456 
82798832 85986350 79466947 79892205 66925516 76920842 66845918 84915773 73511645 68167652 91474363 95018921 93828411 92913847 69849541 75211335 82983477 77985251 84834102 80819449 71305320 71542128 88274990 86042991 68596127 84268978 84955674 77465371 66911839 80232357 88074506 88619550 83916832 88801239 65217406 79775454 79419598 81064871 90862254 84069704 80835417 92726425 86346185 85584360 69851910 78009826 88735513 97348370 63922964 80942222 
